"sim","group","run","subj","alpha_sub_gen","beta_sub_gen","ndt_sub_gen","delta_female_sub_gen","delta_male_sub_gen","alpha_sub_sim_mean","beta_sub_sim_mean","ndt_sub_sim_mean","delta_female_sub_sim_mean","delta_male_sub_sim_mean","alpha_sub_sim_hdi_lo","alpha_sub_sim_hdi_hi","beta_sub_sim_hdi_lo","beta_sub_sim_hdi_hi","ndt_sub_sim_hdi_lo","ndt_sub_sim_hdi_hi","delta_female_sub_sim_hdi_lo","delta_female_sub_sim_hdi_hi","delta_male_sub_sim_hdi_lo","delta_male_sub_sim_hdi_hi","alpha_recover","beta_recover","ndt_recover","delta_female_recover","delta_male_recover"
44,NA,5,36,2.4114265273516,0.529709980611046,0.2,2.44192720974158,-2.76075386610981,2.357796685,0.5345335815,0.2,2.39387449843341,-2.50151315234771,2.13315,2.56788,0.483014,0.585699,0.2,0.2,1.96311078217322,2.83664732301096,-2.94741453901153,-2.05904719486005,1,1,NA,1,1
44,NA,5,37,2.34676557004922,0.557894149710008,0.2,1.31209253749333,-1.70543797828923,2.2199167175,0.55654952875,0.2,1.14968728603166,-1.98642680314457,2.05067,2.40136,0.507094,0.613852,0.2,0.2,0.826076436300472,1.47094509732282,-2.39281537450093,-1.59162677735792,1,1,NA,1,1
44,NA,5,38,2.03063463234778,0.471048967664508,0.2,2.09033158403619,-2.71125485224118,1.998471435,0.4701786965,0.2,2.23670167182567,-2.51072974806149,1.81345,2.18247,0.42239,0.519063,0.2,0.2,1.77923841568827,2.65042389511677,-2.94281372692399,-2.05414931544749,1,1,NA,1,1
44,NA,5,39,2.0073463478574,0.543134341661968,0.2,2.56416036214969,-2.20305101523325,2.0463699775,0.59674039675,0.2,2.59579331463296,-2.12993521401045,1.87162,2.23922,0.547882,0.645085,0.2,0.2,2.13385712178996,3.07032008668359,-2.54331226027851,-1.73364601311102,1,0,NA,1,1
44,NA,5,40,2.1160966916751,0.610011527762885,0.2,2.19704739462367,-1.47075368345715,2.1513814475,0.601188293,0.2,2.37972171921257,-1.46018455826137,1.98199,2.35995,0.551918,0.653222,0.2,0.2,1.95666446685854,2.83138581540267,-1.82028951973111,-1.12282501666808,1,1,NA,1,1
44,NA,5,41,1.9910820814929,0.483195753605271,0.2,2.31854254145716,-2.54007885708459,1.8770426525,0.49323909025,0.2,2.15757516934589,-2.48774679609006,1.70506,2.03796,0.443234,0.541557,0.2,0.2,1.74608607966339,2.57131457332608,-2.9103594682391,-2.01554610956869,1,1,NA,1,1
44,NA,5,42,2.37055966643762,0.573139271996188,0.2,2.47572270520908,-2.21736704821785,2.347345125,0.54996401925,0.2,2.50716597942728,-2.06911058157596,2.12867,2.55759,0.499227,0.599971,0.2,0.2,2.08087784200395,2.94509924848423,-2.47628305038717,-1.68696262604164,1,1,NA,1,1
44,NA,5,43,2.35712212536333,0.549289941832506,0.2,1.895167611772,-2.27290398761402,2.295517955,0.5350163965,0.2,1.83304695744032,-2.23326293265662,2.09378,2.50542,0.485988,0.584776,0.2,0.2,1.48124529898881,2.22927367046017,-2.6207588383341,-1.80302193322894,1,1,NA,1,1
44,NA,5,44,2.20374404547398,0.556599082499608,0.2,2.56340379921677,-2.48686186343232,2.2817311775,0.5567210215,0.2,2.78606007936562,-2.40145208223089,2.05949,2.49751,0.508481,0.605681,0.2,0.2,2.31679040887009,3.26681134496211,-2.83794029184962,-1.97081176506736,1,1,NA,1,1
44,NA,5,45,2.28933244973504,0.486396091165502,0.2,2.41633998891572,-2.28435714225187,2.2057201325,0.51828875575,0.2,2.24879564847874,-2.33634266190951,2.0098,2.40942,0.469491,0.569202,0.2,0.2,1.81050366792386,2.68078345802547,-2.78964584432189,-1.91430774681704,1,1,NA,1,1
44,NA,5,46,2.29264885857436,0.511727573240503,0.2,1.96795945948335,-2.46697005965029,2.26773863,0.49122814175,0.2,2.40143713661248,-2.33175643312569,2.0605,2.46698,0.444927,0.544396,0.2,0.2,1.9817018514437,2.84860408263559,-2.77234008668148,-1.92605742405028,1,1,NA,0,1
44,NA,5,47,1.98492448292397,0.475372359061194,0.2,2.28213326621939,-2.18958986121145,2.2750692725,0.50508874125,0.2,2.27144027854295,-2.69051943815962,2.06361,2.46475,0.453388,0.551768,0.2,0.2,1.85083174298701,2.69959354941739,-3.11445882767261,-2.23945562863554,0,1,NA,1,0
44,NA,5,48,2.14853459346615,0.52987560359332,0.2,2.31556421686715,-2.62846073488704,2.1440280225,0.53538516125,0.2,2.28607088433394,-2.55138503308781,1.93654,2.31774,0.48522,0.581841,0.2,0.2,1.867833094413,2.7245041214079,-2.98592401775169,-2.11666231192579,1,1,NA,1,1
44,NA,5,49,2.22980758691623,0.495497969334756,0.2,2.49912305505958,-2.64879129986532,2.2841625825,0.50320581575,0.2,2.39785138604064,-2.63304330118593,2.06252,2.49255,0.454969,0.555364,0.2,0.2,1.95683243512285,2.82788383508193,-3.07329109678645,-2.17577153388665,1,1,NA,1,1
44,NA,5,50,2.22403142423201,0.455620915686117,0.2,2.4373902183746,-2.163534423352,2.298705575,0.48643788575,0.2,2.5870567906896,-2.2081615733658,2.09886,2.51206,0.433802,0.5367,0.2,0.2,2.12454646217652,3.03951324599264,-2.63127185232011,-1.7981552234638,1,1,NA,1,1
44,NA,5,51,2.00804647025288,0.556399042713664,0.2,2.06242910170052,-2.78839517988611,1.9676951375,0.53675350925,0.2,1.89950018761195,-2.70007075428088,1.78366,2.15319,0.48867,0.592213,0.2,0.2,1.45311154367316,2.35918598866178,-3.16333418520971,-2.22691880307468,1,1,NA,1,1
44,NA,5,52,2.33579880221068,0.41460497023426,0.2,2.1538730054885,-1.94786478101736,2.2568995325,0.43671837975,0.2,2.16837716063914,-2.13174438293621,2.06139,2.47128,0.381502,0.486228,0.2,0.2,1.72397831635595,2.57652110145187,-2.55730366187683,-1.75174830755944,1,1,NA,1,1
44,NA,5,53,1.90594606529664,0.496166401256211,0.2,1.95143304547828,-2.67572064475337,1.98446174,0.4894345285,0.2,2.09909523583951,-2.79585056413783,1.80189,2.16749,0.440106,0.538428,0.2,0.2,1.6605949184384,2.48894831585563,-3.27208903394021,-2.33057339920008,1,1,NA,1,1
44,NA,5,54,2.06998753260198,0.507708043319153,0.2,2.02600563449151,-2.45912844273157,2.11193058,0.48058984075,0.2,2.18422894560528,-2.35583106678949,1.93063,2.29327,0.43088,0.532717,0.2,0.2,1.75152160814567,2.58836871325634,-2.78647077239428,-1.92209498841085,1,1,NA,1,1
44,NA,5,55,1.98048495036795,0.535930721555097,0.2,2.6986780338033,-2.09456063288654,2.119139765,0.57615710825,0.2,2.55946401338299,-2.3401246653337,1.92346,2.31312,0.525792,0.624254,0.2,0.2,2.11758396288904,3.00916662764255,-2.75865194128546,-1.92650731909963,1,1,NA,1,1
44,NA,5,56,2.21919474114329,0.494543943504325,0.2,2.49737049499534,-2.92443701238836,2.1291729275,0.492721057,0.2,2.42916995011852,-2.58839069266539,1.95115,2.33775,0.446296,0.543375,0.2,0.2,1.98342046291784,2.87457672041666,-3.05521116771978,-2.14154556963396,1,1,NA,1,1
44,NA,5,57,2.15059960244795,0.598259274618618,0.2,2.26812941810255,-1.96148526277483,2.285800625,0.557590097,0.2,2.46170273101722,-1.87849705991265,2.07308,2.48758,0.504889,0.608338,0.2,0.2,2.02214726040448,2.90765434248247,-2.25391217830084,-1.47544673319812,1,1,NA,1,1
44,NA,5,58,1.8371530289495,0.433392050018882,0.2,1.86224122367068,-2.3101284752634,1.9251168325,0.469476579,0.2,1.89512181808197,-2.66173715021635,1.76604,2.10156,0.421338,0.519218,0.2,0.2,1.47105654884123,2.2887662639403,-3.11597096926182,-2.2129101464628,1,1,NA,1,1
44,NA,5,59,2.22070400957713,0.468578880094012,0.2,2.2230768214265,-2.71764320437909,2.30891097,0.46931684775,0.2,2.25440736369956,-2.45237593561087,2.10148,2.52953,0.418808,0.518495,0.2,0.2,1.82236497307639,2.67607064071313,-2.89931906820934,-2.0427915245758,1,1,NA,1,1
44,NA,5,60,2.06299305351818,0.479634630133875,0.2,2.51046899032997,-2.44910750398236,2.0364722975,0.48011967475,0.2,2.69672403254743,-2.30185136761971,1.84951,2.2113,0.4285,0.527721,0.2,0.2,2.24141094653936,3.14882964734292,-2.73165411623867,-1.88500342418035,1,1,NA,1,1
44,NA,5,61,2.0234672927362,0.602748314058974,0.2,1.97459745290946,-2.05925452136953,2.216477035,0.59654568375,0.2,2.36018545322091,-2.15365682878656,2.02116,2.41131,0.545057,0.64737,0.2,0.2,1.92290031452691,2.79905174911832,-2.57118941716262,-1.76617889333231,1,1,NA,1,1
44,NA,5,62,2.21006094729771,0.505953072138392,0.2,1.95797361298974,-2.08111462799097,2.2680373125,0.50559965575,0.2,1.95921110228633,-1.966091038266,2.08757,2.48929,0.453836,0.556515,0.2,0.2,1.58443916922764,2.36742222590412,-2.34964946935329,-1.58707419360241,1,1,NA,1,1
44,NA,5,63,2.1601816317547,0.538643356302173,0.2,2.69836255853192,-2.41733410901189,2.1008569,0.51598088075,0.2,2.69212390069798,-2.25500292742417,1.90891,2.29825,0.462771,0.565747,0.2,0.2,2.22506570919333,3.12990667224217,-2.6707501281265,-1.79930334530657,1,1,NA,1,1
44,NA,5,64,2.23668060020942,0.556356818312881,0.2,2.97609233975998,-1.92209695693409,2.2333198575,0.53482825975,0.2,2.90237531736556,-1.82896899945124,2.02816,2.42185,0.485765,0.58486,0.2,0.2,2.42278540883663,3.35818377476917,-2.21149260634286,-1.45753201582125,1,1,NA,1,1
44,NA,5,65,2.20494539771877,0.525052103340951,0.2,2.34978529973125,-2.15139630993888,2.0554985275,0.52904851,0.2,2.07558552202249,-2.2610895416774,1.87755,2.23944,0.478238,0.578682,0.2,0.2,1.66246131882168,2.50241210009479,-2.6683520089473,-1.85662273276997,1,1,NA,1,1
44,NA,5,66,2.14339909327447,0.506996643471159,0.2,2.26953487788379,-2.05873110426459,2.15538246,0.5350618335,0.2,2.23930220287946,-2.05211512705162,1.94747,2.33967,0.483141,0.583413,0.2,0.2,1.81371348057962,2.68143623915034,-2.45740335520758,-1.65852793737964,1,1,NA,1,1
44,NA,5,67,1.93287314508943,0.48870612274288,0.2,1.97887528250336,-2.25512165299241,1.986047435,0.4846808865,0.2,2.17015513353231,-2.47918677856384,1.81031,2.16353,0.438142,0.534006,0.2,0.2,1.74908867936285,2.5858963030033,-2.93104070481951,-2.04598933924544,1,1,NA,1,1
44,NA,5,68,2.10545774002368,0.518461099144278,0.2,2.05505371111001,-2.54906146270236,2.13770087,0.51570723875,0.2,2.0636474030532,-2.51198432651645,1.95877,2.32795,0.465096,0.562603,0.2,0.2,1.65947051406645,2.47599880494559,-2.9501573157936,-2.11921187325068,1,1,NA,1,1
44,NA,5,69,2.33235939800631,0.489872881804401,0.2,2.55309614350843,-2.72637738923413,2.1620692725,0.47004251725,0.2,2.35067833258344,-2.67926477636492,1.97179,2.36519,0.419657,0.523061,0.2,0.2,1.88953783328002,2.77407830264023,-3.1550716997435,-2.22951479649552,1,1,NA,1,1
44,NA,5,70,2.4112396279772,0.507044935472447,0.2,1.92435929895826,-1.57964288034451,2.51598769,0.50958602075,0.2,2.25395638863854,-1.68850755389102,2.29918,2.77191,0.457194,0.55975,0.2,0.2,1.83388008377444,2.65290591734652,-2.04892329717888,-1.34394846962681,1,1,NA,1,1
35,NA,4,1,2.17349001722208,0.533092477775095,0.2,2.52442721356597,-2.81423879026551,2.2561228425,0.5120496195,0.2,2.9990811066451,-2.55226443186769,2.0612,2.4451,0.468605,0.554064,0.2,0.2,2.60202778483401,3.3801636078717,-2.92964058604694,-2.17306669721018,1,1,NA,0,1
35,NA,4,2,2.19613602607805,0.497816866017691,0.2,3.30605288593731,-2.5068400116537,2.2282467475,0.544290835,0.2,2.94689619061266,-2.57476857298363,2.02993,2.42525,0.49795,0.590802,0.2,0.2,2.55564304035285,3.36373505248272,-2.95044709850553,-2.16242125895314,1,0,NA,1,1
35,NA,4,3,2.27348452678183,0.487815522685622,0.2,2.47941493064366,-2.87352927869423,2.2777378025,0.474449518,0.2,2.40311054817693,-2.92619819447553,2.08636,2.46748,0.42826,0.518259,0.2,0.2,2.01094147868268,2.77729032470035,-3.31290642354612,-2.52310331291492,1,1,NA,1,1
35,NA,4,4,2.27397451151947,0.419994105088299,0.2,3.46273090257327,-2.54539341722892,2.2306262825,0.46927708875,0.2,2.89266340640808,-2.8151446554691,2.04206,2.42976,0.428836,0.512735,0.2,0.2,2.53068929387314,3.32685767891217,-3.18744279287139,-2.41210562865959,1,0,NA,0,1
35,NA,4,5,1.72142477389722,0.504896184373305,0.2,2.93026122418837,-2.87508397725967,1.9329810825,0.497625728,0.2,3.06995574618046,-2.84196945596498,1.76666,2.11904,0.455799,0.538819,0.2,0.2,2.652174977295,3.4696188718226,-3.24117958993108,-2.43299761300992,0,1,NA,1,1
35,NA,4,6,1.95362760285884,0.486471581088962,0.2,2.60675563189859,-3.19976281486785,2.0280383275,0.44594603475,0.2,2.77458612290922,-3.08904066396711,1.84553,2.20334,0.402246,0.487005,0.2,0.2,2.40867122270736,3.18654923247916,-3.515860542611,-2.66801236858854,1,1,NA,1,1
35,NA,4,7,2.29873164857201,0.563532095100623,0.2,2.82188869383403,-2.45483935431676,2.2625478725,0.5272895515,0.2,2.9606920030609,-2.33590642619785,2.06756,2.45925,0.483669,0.573893,0.2,0.2,2.54721128592161,3.33901974762005,-2.72320907314456,-1.93414056294497,1,1,NA,1,1
35,NA,4,8,2.32372072368215,0.502231552342062,0.2,2.61155550558883,-2.84136952971851,2.31372514,0.49882934125,0.2,2.73530374828278,-2.79259623037193,2.10996,2.49616,0.453347,0.540543,0.2,0.2,2.32006574878866,3.08457723625925,-3.17317630653609,-2.40396735255565,1,1,NA,1,1
35,NA,4,9,2.15894701908541,0.476006499980724,0.2,2.10842729604736,-3.03438563246588,2.247791755,0.4572929195,0.2,2.48576990779322,-2.84137498850899,2.04645,2.435,0.413055,0.502768,0.2,0.2,2.06998055022357,2.87295972295405,-3.24368169143443,-2.46340807248999,1,1,NA,1,1
35,NA,4,10,2.29107846232267,0.496303490146234,0.2,2.38718110508416,-2.32718467286584,2.406985385,0.49748594575,0.2,2.49156133306343,-2.52512181043096,2.1999,2.62018,0.456446,0.541618,0.2,0.2,2.08669846825294,2.85574976724588,-2.90001946212701,-2.12986956339321,1,1,NA,1,1
35,NA,4,11,2.10302162047868,0.478999073000723,0.2,3.1663729382447,-2.74651296906538,1.9618045825,0.45738496825,0.2,3.06524676942112,-2.857911632633,1.78799,2.13373,0.418688,0.499538,0.2,0.2,2.6682938742573,3.46954798437291,-3.23470452103122,-2.44946149240653,1,1,NA,1,1
35,NA,4,12,2.41918727964614,0.516818220026919,0.2,2.565741635283,-2.7958746025692,2.376573365,0.49874419875,0.2,2.60756882504209,-2.68546233693089,2.17232,2.58752,0.455062,0.541451,0.2,0.2,2.26554696274181,3.01257934396744,-3.0408821675677,-2.32978432163107,1,1,NA,1,1
35,NA,4,13,2.40315470813016,0.541738696678114,0.2,2.8622644544614,-2.96486932387011,2.36543866,0.50656317725,0.2,2.85593012354223,-2.84931787784198,2.16617,2.57866,0.460983,0.54795,0.2,0.2,2.45063032114173,3.21317070912527,-3.22303956886509,-2.43286227643895,1,1,NA,1,1
35,NA,4,14,2.0228488520656,0.549389915507072,0.2,2.83448273095295,-2.34957987115533,1.972466495,0.5374465845,0.2,2.77882903421769,-2.65232930815769,1.79964,2.15894,0.495659,0.584294,0.2,0.2,2.38227681624432,3.1571840884442,-3.03717505989065,-2.21504587093444,1,1,NA,1,1
35,NA,4,15,2.09941144199109,0.476184712761671,0.2,2.72632418707436,-3.30515873716521,2.0363992725,0.450514188,0.2,2.90930985396665,-2.94147492802729,1.85643,2.21504,0.407611,0.494309,0.2,0.2,2.48470054502818,3.28969786459739,-3.32076898480226,-2.52724381169581,1,1,NA,1,1
35,NA,4,16,2.08911702143263,0.50798048305661,0.2,2.77619303112516,-2.70463788330307,2.1018005175,0.502825591,0.2,3.00291980054374,-2.62039782289818,1.92952,2.27908,0.459063,0.543747,0.2,0.2,2.59953813372511,3.39072475804018,-2.99902493574216,-2.24286445963702,1,1,NA,1,1
35,NA,4,17,2.44589508766738,0.450582364348359,0.2,3.18850253828559,-2.76481191592827,2.2563905525,0.4999484535,0.2,2.82495857323557,-2.62218525563494,2.05307,2.44023,0.455381,0.539563,0.2,0.2,2.40244704816784,3.19138539411119,-3.01347449262339,-2.21661693239737,0,0,NA,1,1
35,NA,4,18,2.25723244925595,0.493802225355652,0.2,2.44792326740836,-2.8406443705298,2.3886668025,0.4974065535,0.2,2.86988125924817,-2.72036734785296,2.19281,2.6169,0.4512,0.537986,0.2,0.2,2.47821483334246,3.25537377403804,-3.09119990416939,-2.30590212505456,1,1,NA,0,1
35,NA,4,19,2.21277801216499,0.430122450008401,0.2,3.4151728085348,-2.75909959019095,2.2425742825,0.46566032575,0.2,2.97163047396849,-2.79094796053809,2.04732,2.43481,0.425333,0.506452,0.2,0.2,2.58905126740284,3.35728295312772,-3.16446332462823,-2.40248595294074,1,1,NA,0,1
35,NA,4,20,2.11086730765234,0.478290483501091,0.2,2.99460649495526,-2.54365925241132,2.1896491425,0.4825389855,0.2,2.88660818120061,-2.80323625846383,2.01199,2.38043,0.439238,0.520884,0.2,0.2,2.50963860283862,3.28657141532958,-3.19122747749685,-2.40695799527802,1,1,NA,1,1
35,NA,4,21,2.40003376029721,0.505098377445314,0.2,2.63555198569137,-2.88339986512842,2.391789435,0.47637018925,0.2,2.65789960119729,-2.6098179282209,2.17323,2.58588,0.430921,0.517963,0.2,0.2,2.26309080367374,3.02525320667586,-2.98313110776934,-2.21839224868596,1,1,NA,1,1
35,NA,4,22,2.29773953855989,0.432603373388771,0.2,2.67732509367819,-2.7392535889351,2.3651464275,0.45295318175,0.2,2.75026268761351,-2.79461920564801,2.1625,2.56994,0.4078,0.493294,0.2,0.2,2.39189278286444,3.15093847219187,-3.16794631441007,-2.40689968990993,1,1,NA,1,1
35,NA,4,23,2.45755982497508,0.481931965180687,0.2,2.52386345720849,-2.82721556436871,2.346971675,0.4730542785,0.2,2.74626738139871,-2.77532394003941,2.15309,2.55598,0.431092,0.518075,0.2,0.2,2.3638627501744,3.11689138896533,-3.15637180942484,-2.37492172340276,1,1,NA,1,1
35,NA,4,24,2.04596491018457,0.471501098687865,0.2,2.49447845102018,-2.57940857109492,2.1268941425,0.47168748475,0.2,2.83142828110131,-2.84374604448276,1.94028,2.30958,0.431616,0.513971,0.2,0.2,2.46299496632037,3.22045900388969,-3.25754172480195,-2.44222393992541,1,1,NA,1,1
35,NA,4,25,2.17605131789657,0.474846919866837,0.2,3.00379284467231,-2.98541970285276,2.168986065,0.48683102625,0.2,3.00233810620807,-2.83125488013662,1.98131,2.35919,0.444824,0.528474,0.2,0.2,2.60192213539687,3.40639344070514,-3.23449196873883,-2.4437578328312,1,1,NA,1,1
35,NA,4,26,2.14954545366988,0.477485671085788,0.2,2.98280318661676,-2.88333983903665,2.0326815475,0.47249147875,0.2,2.90165330056895,-3.01417538253146,1.85252,2.20703,0.43187,0.51306,0.2,0.2,2.54153629937166,3.31161679489868,-3.42541944440862,-2.58069757696516,1,1,NA,1,1
35,NA,4,27,2.42793565073317,0.486130713941811,0.2,3.01123957776953,-3.05453977239259,2.2993045875,0.48983736575,0.2,2.75389998537338,-2.72966083405255,2.0981,2.49259,0.448084,0.533669,0.2,0.2,2.41234831087927,3.13731969441646,-3.12634130206614,-2.37053230539884,1,1,NA,1,1
35,NA,4,28,2.08024640759221,0.471469000581383,0.2,2.95451463193057,-2.46211221038542,2.07843657,0.48663228525,0.2,2.93183437592459,-2.75687822906851,1.8994,2.26295,0.445377,0.527363,0.2,0.2,2.54637448750236,3.31043996033478,-3.12897137069756,-2.33830996930683,1,1,NA,1,1
35,NA,4,29,2.46292762678382,0.481305394241733,0.2,3.40495868516834,-2.73984048641872,2.223227335,0.49376355525,0.2,2.90896770463045,-2.49826756543119,2.03496,2.41521,0.450986,0.536277,0.2,0.2,2.53322991255983,3.29514135040534,-2.869348645988,-2.10527361422206,0,1,NA,0,1
35,NA,4,30,2.08249760453223,0.520892955183615,0.2,2.84226951430639,-3.27471883055903,1.9206819,0.51915770525,0.2,2.82949216187776,-2.84248143224269,1.75168,2.09938,0.478155,0.563145,0.2,0.2,2.41683095735346,3.21167368944858,-3.22245127256986,-2.42447384314315,1,1,NA,1,0
35,NA,4,31,2.16042467175498,0.418469689369608,0.2,2.63849027603366,-2.58092165696241,2.1596855275,0.447309353,0.2,2.7302916503168,-2.75463164252955,1.97748,2.33729,0.401894,0.488345,0.2,0.2,2.31301831177092,3.08001958165781,-3.16591595659128,-2.35531654577373,1,1,NA,1,1
35,NA,4,32,2.32112958311186,0.443699614364524,0.2,3.12599587341461,-2.47796869636613,2.39099953,0.4829112705,0.2,2.87409044706574,-2.85486657033142,2.18146,2.59324,0.44104,0.524458,0.2,0.2,2.50768470527947,3.25551269766714,-3.25937144751393,-2.48126896954804,1,1,NA,1,0
35,NA,4,33,2.14482408392114,0.445076756171663,0.2,2.74974437161224,-1.93063977067387,2.326144765,0.47956427825,0.2,2.6293360245063,-2.56910451999745,2.13173,2.53344,0.436898,0.521132,0.2,0.2,2.27669905930734,3.0319779703145,-2.95125949660857,-2.18980309465469,1,1,NA,1,0
35,NA,4,34,2.26315791830375,0.401596379083583,0.2,2.64483895279558,-2.9520273192075,2.1029935175,0.413329509,0.2,2.47396726616945,-2.65858549740435,1.89966,2.29324,0.367653,0.463697,0.2,0.2,2.07286221128177,2.88411019553653,-3.03498476501619,-2.25474237653652,1,1,NA,1,1
35,NA,4,35,2.14209849560981,0.482181476387145,0.2,2.5671171687697,-2.83187194301037,2.17008539,0.4778979565,0.2,2.60914069139566,-2.99889687375892,1.99212,2.35584,0.436834,0.520347,0.2,0.2,2.24387668421011,2.98436612432958,-3.40012193699609,-2.59594259599866,1,1,NA,1,1
35,NA,4,36,2.25406835564043,0.485185363758783,0.2,2.73768418219936,-2.32886431600496,2.2530066425,0.46682678725,0.2,2.74171089644661,-2.21068563380227,2.07138,2.46064,0.415155,0.51817,0.2,0.2,2.29370417894806,3.20645801402097,-2.63960654385504,-1.76516594935114,1,1,NA,1,1
35,NA,4,37,1.76875745406399,0.521288809002784,0.2,1.90266456791694,-2.4803769889326,1.9043945275,0.50449651625,0.2,2.26693053853921,-2.37935484832601,1.72897,2.07692,0.45486,0.554368,0.2,0.2,1.8168862512116,2.72498701686598,-2.83299469034921,-1.94284549059315,1,1,NA,1,1
35,NA,4,38,2.10695161954616,0.532685979999457,0.2,2.38843748088646,-2.23141486326209,2.1865016575,0.52620277725,0.2,2.78046105874894,-1.99271173762758,1.99891,2.37097,0.473705,0.575233,0.2,0.2,2.31302161022166,3.26817654105638,-2.40488773994723,-1.57990864648048,1,1,NA,1,1
35,NA,4,39,2.13101477484636,0.529572529293475,0.2,2.4651934132995,-1.90936918346012,2.097190055,0.5348859,0.2,2.33085079528775,-1.95598534707654,1.92097,2.27315,0.484284,0.584854,0.2,0.2,1.90370566846674,2.74149431245948,-2.359238302855,-1.5732923498207,1,1,NA,1,1
35,NA,4,40,2.19138098613697,0.517623472007299,0.2,1.93187002969809,-2.75519387004492,2.22360426,0.49403046475,0.2,2.13913233727238,-2.3838494583264,2.037,2.40778,0.445135,0.54764,0.2,0.2,1.7335594559403,2.56398393778385,-2.81948874479385,-1.95064988706313,1,1,NA,1,1
35,NA,4,41,2.21675938798749,0.485527709511799,0.2,2.33095421285285,-2.22935625157701,2.2617576725,0.49878624275,0.2,2.24702000830702,-2.05511745453764,2.06929,2.46092,0.443907,0.550902,0.2,0.2,1.78768902576094,2.65514402202521,-2.46236723351895,-1.62688601058563,1,1,NA,1,1
35,NA,4,42,2.21828234295041,0.528018402651801,0.2,2.30658587616703,-2.06322528614152,2.240884985,0.47718324275,0.2,2.14458300957282,-1.92917427109335,2.04736,2.43328,0.422423,0.527091,0.2,0.2,1.72382665884164,2.56509635711751,-2.32798873146403,-1.5636918007997,1,0,NA,1,1
35,NA,4,43,2.22125698406064,0.516862233760095,0.2,2.5600226301873,-2.6237671818366,2.1384084475,0.49695369225,0.2,2.77819334704052,-2.87848571261539,1.94713,2.32191,0.448062,0.543674,0.2,0.2,2.32056642808476,3.25919161320256,-3.35074985848142,-2.37708570028648,1,1,NA,1,1
35,NA,4,44,2.24655933775311,0.556251089957741,0.2,2.66073696651299,-2.66474671340536,2.09150418,0.54031518475,0.2,2.55048587777744,-2.53157299062681,1.90914,2.27436,0.488266,0.589755,0.2,0.2,2.08666759479538,3.04738420931455,-2.96541150209224,-2.04498458186355,1,1,NA,1,1
35,NA,4,45,2.22794672348719,0.506175487089354,0.2,2.68487268048565,-2.76956600784513,2.144773735,0.493549912,0.2,2.68599112151356,-2.56236952199349,1.95464,2.32617,0.445791,0.547481,0.2,0.2,2.23069683522444,3.16025275680219,-3.02457524298654,-2.11862150727067,1,1,NA,1,1
35,NA,4,46,1.98908468957696,0.514878594647553,0.2,2.50385232074974,-2.34936778428272,2.0542343675,0.5555229335,0.2,2.66033050753755,-2.61405043292504,1.88509,2.25166,0.507949,0.606483,0.2,0.2,2.21295045053019,3.1392384143593,-3.0634637987901,-2.16989030798926,1,1,NA,1,1
35,NA,4,47,2.19382363579468,0.515128106728534,0.2,2.16235094751135,-2.18170580569002,2.2635343475,0.53870303975,0.2,2.48547823999651,-2.52487190873273,2.06818,2.46695,0.488162,0.587892,0.2,0.2,2.02806320796823,2.92987778845215,-3.00927271773493,-2.10235214139177,1,1,NA,1,1
35,NA,4,48,2.38119951727949,0.408398958784494,0.2,2.82110134086794,-1.69844318202528,2.25887803,0.4450064415,0.2,2.59600714032657,-1.66888493184115,2.07604,2.45611,0.391675,0.496365,0.2,0.2,2.1632715675088,3.06100564119415,-2.04511234324112,-1.27340211265039,1,1,NA,1,1
35,NA,4,49,2.21775044602638,0.483775392556648,0.2,2.20215890415281,-2.26642455838208,2.174543695,0.4696899345,0.2,2.22534455306392,-2.3134307337115,2.00578,2.37205,0.419462,0.522075,0.2,0.2,1.7936182807294,2.62692079812525,-2.73823197216133,-1.85678244402953,1,1,NA,1,1
35,NA,4,50,2.25981410157449,0.488238102406397,0.2,2.32501826753113,-2.85571224830628,2.2869251375,0.4889047955,0.2,2.41732915445123,-2.85402625964198,2.09444,2.50222,0.436655,0.539442,0.2,0.2,1.98303703805444,2.8520925051241,-3.3223301310475,-2.38251117128891,1,1,NA,1,1
35,NA,4,51,2.11704376091386,0.459035532973501,0.2,2.29435470106377,-3.25882371257467,2.0637282925,0.43601140975,0.2,2.56344417759654,-2.98017085775833,1.87807,2.24608,0.38686,0.483759,0.2,0.2,2.08812191181427,3.00038007258067,-3.48187314737624,-2.46509215511833,1,1,NA,1,1
35,NA,4,52,1.9335362938862,0.588503169168232,0.2,2.32022730720687,-2.76300622640794,1.9978495625,0.5785022465,0.2,2.45310102095086,-2.84301685302193,1.81369,2.17425,0.531657,0.626125,0.2,0.2,1.98884183267073,2.93314839717171,-3.31959374400619,-2.33497691650992,1,1,NA,1,1
35,NA,4,53,1.97674222220372,0.437523500854876,0.2,2.25096859002497,-2.85714577766219,2.1449076875,0.43928714375,0.2,2.47364711251546,-2.57168426389521,1.9534,2.33464,0.38685,0.487454,0.2,0.2,2.02379997130578,2.92619505324568,-3.02453633916254,-2.07477685894155,1,1,NA,1,1
35,NA,4,54,2.2346282432227,0.538365481290479,0.2,2.24137359834122,-1.74605334813112,2.1143658325,0.53612620225,0.2,2.40371334222238,-1.92231492257042,1.93439,2.29293,0.483578,0.589069,0.2,0.2,1.95499855818238,2.86076420936337,-2.35031766026227,-1.51363406292972,1,1,NA,1,1
