"SubjID","Group","Jitter","censored","Resp","n_trials","q1","q3","q5","q7","q9","GroupName","RespName","DirectionName","CensorName","Accuracy"
46,2,-0.596888285374645,1,1,4,0.0014116,0.0014308,0.001521,0.0016143,0.0016521,"Schizophrenia","Right","Left","NotCensored",0
46,2,-0.596888285374645,1,2,9,0.0010834,0.001251,0.001529,0.0016368,0.0018006,"Schizophrenia","Left","Left","NotCensored",1
46,2,-0.358132971224787,1,1,5,0.0014254,0.0015224,0.001716,0.0021368,0.002257,"Schizophrenia","Right","Left","NotCensored",0
46,2,-0.358132971224787,1,2,11,0.001179,0.001327,0.001447,0.001561,0.001795,"Schizophrenia","Left","Left","NotCensored",1
46,2,-0.119377657074929,1,1,3,0.0014162,0.0015946,0.001773,0.0017954,0.0018178,"Schizophrenia","Right","Left","NotCensored",0
46,2,-0.119377657074929,1,2,9,0.0013056,0.0015044,0.001723,0.0017868,0.002149,"Schizophrenia","Left","Left","NotCensored",1
46,2,0.119377657074929,1,1,9,0.0012984,0.0015138,0.001557,0.0015932,0.001769,"Schizophrenia","Right","Right","NotCensored",1
46,2,0.119377657074929,1,2,7,0.001374,0.0016784,0.001776,0.0019016,0.0020392,"Schizophrenia","Left","Right","NotCensored",0
46,2,0.358132971224787,1,1,7,0.0011048,0.0011972,0.001355,0.0017834,0.0019986,"Schizophrenia","Right","Right","NotCensored",1
46,2,0.358132971224787,1,2,7,0.001465,0.0015306,0.00183,0.0019116,0.0020244,"Schizophrenia","Left","Right","NotCensored",0
46,2,0.596888285374645,1,1,9,0.0011228,0.0011518,0.001443,0.0017222,0.0020726,"Schizophrenia","Right","Right","NotCensored",1
46,2,0.596888285374645,1,2,7,0.001085,0.001299,0.001453,0.0016924,0.0017832,"Schizophrenia","Left","Right","NotCensored",0
46,2,0.835643599524503,1,1,14,0.0008714,0.0010576,0.001324,0.0014486,0.0017975,"Schizophrenia","Right","Right","NotCensored",1
46,2,0.835643599524503,1,2,3,0.001178,0.001354,0.00153,0.001762,0.001994,"Schizophrenia","Left","Right","NotCensored",0
46,2,1.07439891367436,1,1,17,0.0009518,0.0011626,0.001431,0.0017388,0.0020076,"Schizophrenia","Right","Right","NotCensored",1
46,2,1.07439891367436,1,2,2,0.0011378,0.0012054,0.001273,0.0013406,0.0014082,"Schizophrenia","Left","Right","NotCensored",0
46,2,1.91004251319886,1,1,14,0.0008721,0.0009608,0.001093,0.0011719,0.00134,"Schizophrenia","Right","Right","NotCensored",1
46,2,1.91004251319886,1,2,2,0.0010093,0.0011999,0.0013905,0.0015811,0.0017717,"Schizophrenia","Left","Right","NotCensored",0
47,2,-0.119377657074929,0,NA,2,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
47,2,0.119377657074929,0,NA,2,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
47,2,0.835643599524503,0,NA,2,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
47,2,-1.91004251319886,1,1,5,0.00095,0.001102,0.00111,0.0011572,0.0015458,"Schizophrenia","Right","Left","NotCensored",0
47,2,-1.91004251319886,1,2,15,0.0009068,0.0009998,0.001077,0.001125,0.0013642,"Schizophrenia","Left","Left","NotCensored",1
47,2,-1.07439891367436,1,1,6,0.0011495,0.0013195,0.0015275,0.001664,0.001742,"Schizophrenia","Right","Left","NotCensored",0
47,2,-1.07439891367436,1,2,14,0.0008025,0.0008519,0.001201,0.0014129,0.0016507,"Schizophrenia","Left","Left","NotCensored",1
47,2,-0.835643599524503,1,1,6,0.001032,0.0012055,0.001364,0.0014965,0.0015865,"Schizophrenia","Right","Left","NotCensored",0
47,2,-0.835643599524503,1,2,14,0.0009703,0.0011869,0.001454,0.0016019,0.001833,"Schizophrenia","Left","Left","NotCensored",1
47,2,-0.596888285374645,1,1,7,0.001021,0.0011246,0.001668,0.0018182,0.0019562,"Schizophrenia","Right","Left","NotCensored",0
47,2,-0.596888285374645,1,2,13,0.0009234,0.0011632,0.001378,0.0016906,0.001965,"Schizophrenia","Left","Left","NotCensored",1
47,2,-0.358132971224787,1,1,6,0.001105,0.0011945,0.00135,0.001487,0.001558,"Schizophrenia","Right","Left","NotCensored",0
47,2,-0.358132971224787,1,2,14,0.0009728,0.0010404,0.001142,0.0012599,0.0016808,"Schizophrenia","Left","Left","NotCensored",1
47,2,-0.119377657074929,1,1,9,0.0011682,0.0012486,0.00133,0.001595,0.0021368,"Schizophrenia","Right","Left","NotCensored",0
47,2,-0.119377657074929,1,2,9,0.0011082,0.0012362,0.001398,0.0015218,0.0016278,"Schizophrenia","Left","Left","NotCensored",1
47,2,0.119377657074929,1,1,7,0.0009222,0.0010786,0.001113,0.0013158,0.0016998,"Schizophrenia","Right","Right","NotCensored",1
47,2,0.119377657074929,1,2,11,0.001185,0.001329,0.001441,0.001653,0.002152,"Schizophrenia","Left","Right","NotCensored",0
47,2,0.358132971224787,1,1,13,0.0010502,0.0011494,0.001265,0.0014596,0.001862,"Schizophrenia","Right","Right","NotCensored",1
47,2,0.358132971224787,1,2,7,0.0012598,0.0013758,0.001662,0.0016932,0.001914,"Schizophrenia","Left","Right","NotCensored",0
47,2,0.596888285374645,1,1,16,0.0009585,0.00109,0.001428,0.0016285,0.0018605,"Schizophrenia","Right","Right","NotCensored",1
47,2,0.596888285374645,1,2,4,0.0012392,0.0013676,0.0014345,0.0015573,0.0020211,"Schizophrenia","Left","Right","NotCensored",0
47,2,0.835643599524503,1,1,12,0.000853,0.0010436,0.001184,0.0014094,0.0016652,"Schizophrenia","Right","Right","NotCensored",1
47,2,0.835643599524503,1,2,6,0.000899,0.0011205,0.0014085,0.001703,0.0020225,"Schizophrenia","Left","Right","NotCensored",0
47,2,1.07439891367436,1,1,18,0.0008372,0.0009121,0.001059,0.0012838,0.0015736,"Schizophrenia","Right","Right","NotCensored",1
47,2,1.07439891367436,1,2,2,0.0015378,0.0015654,0.001593,0.0016206,0.0016482,"Schizophrenia","Left","Right","NotCensored",0
47,2,1.91004251319886,1,1,15,0.000778,0.0009676,0.000981,0.0011762,0.001396,"Schizophrenia","Right","Right","NotCensored",1
47,2,1.91004251319886,1,2,5,0.0010994,0.0013748,0.001454,0.001562,0.0016454,"Schizophrenia","Left","Right","NotCensored",0
48,2,-1.91004251319886,1,1,2,0.0006956,0.0007448,0.000794,0.0008432,0.0008924,"Schizophrenia","Right","Left","NotCensored",0
48,2,-1.91004251319886,1,2,18,0.0007739,0.0008313,0.000873,0.0009318,0.0010296,"Schizophrenia","Left","Left","NotCensored",1
48,2,-1.07439891367436,1,1,3,0.0008198,0.0009074,0.000995,0.0010222,0.0010494,"Schizophrenia","Right","Left","NotCensored",0
48,2,-1.07439891367436,1,2,17,0.0008154,0.0009268,0.000972,0.0010114,0.0011498,"Schizophrenia","Left","Left","NotCensored",1
48,2,-0.835643599524503,1,1,5,0.0011392,0.0013568,0.001416,0.00146,0.00151,"Schizophrenia","Right","Left","NotCensored",0
48,2,-0.835643599524503,1,2,15,0.0008112,0.000901,0.00101,0.0011754,0.001351,"Schizophrenia","Left","Left","NotCensored",1
48,2,-0.596888285374645,1,1,5,0.0010176,0.0011338,0.001193,0.0013346,0.0016496,"Schizophrenia","Right","Left","NotCensored",0
48,2,-0.596888285374645,1,2,15,0.000926,0.0009918,0.00108,0.0011316,0.0014002,"Schizophrenia","Left","Left","NotCensored",1
48,2,-0.358132971224787,1,1,5,0.0008354,0.0009604,0.001062,0.0010964,0.0012298,"Schizophrenia","Right","Left","NotCensored",0
48,2,-0.358132971224787,1,2,15,0.0008754,0.0009694,0.001138,0.0012638,0.001474,"Schizophrenia","Left","Left","NotCensored",1
48,2,-0.119377657074929,1,1,8,0.0011781,0.00128,0.001463,0.0019205,0.0021341,"Schizophrenia","Right","Left","NotCensored",0
48,2,-0.119377657074929,1,2,12,0.0009419,0.001135,0.001271,0.0014543,0.0016011,"Schizophrenia","Left","Left","NotCensored",1
48,2,0.119377657074929,1,1,11,0.000944,0.001094,0.001157,0.001284,0.001366,"Schizophrenia","Right","Right","NotCensored",1
48,2,0.119377657074929,1,2,9,0.001047,0.0010898,0.001173,0.0013874,0.0014818,"Schizophrenia","Left","Right","NotCensored",0
48,2,0.358132971224787,1,1,7,0.0011506,0.0013302,0.001358,0.0015464,0.0016776,"Schizophrenia","Right","Right","NotCensored",1
48,2,0.358132971224787,1,2,13,0.0008732,0.0010338,0.001097,0.0012552,0.0016214,"Schizophrenia","Left","Right","NotCensored",0
48,2,0.596888285374645,1,1,15,0.0008942,0.0009722,0.001036,0.0011402,0.0014788,"Schizophrenia","Right","Right","NotCensored",1
48,2,0.596888285374645,1,2,5,0.0008714,0.0008964,0.000934,0.001306,0.0016342,"Schizophrenia","Left","Right","NotCensored",0
48,2,0.835643599524503,1,1,14,0.0007408,0.0008388,0.001012,0.0012179,0.0013954,"Schizophrenia","Right","Right","NotCensored",1
48,2,0.835643599524503,1,2,6,0.0011445,0.001319,0.001383,0.001586,0.0018765,"Schizophrenia","Left","Right","NotCensored",0
48,2,1.07439891367436,1,1,18,0.0008123,0.0009066,0.000974,0.0010913,0.0011901,"Schizophrenia","Right","Right","NotCensored",1
48,2,1.07439891367436,1,2,2,0.0010395,0.0010885,0.0011375,0.0011865,0.0012355,"Schizophrenia","Left","Right","NotCensored",0
48,2,1.91004251319886,1,1,18,0.0007228,0.0008142,0.000865,0.001028,0.0011924,"Schizophrenia","Right","Right","NotCensored",1
48,2,1.91004251319886,1,2,2,0.0010863,0.0011069,0.0011275,0.0011481,0.0011687,"Schizophrenia","Left","Right","NotCensored",0
49,2,-0.119377657074929,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
49,2,0.358132971224787,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
49,2,0.596888285374645,0,NA,2,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
49,2,-1.91004251319886,1,2,20,0.0006814,0.0007383,0.000845,0.000873,0.0010531,"Schizophrenia","Left","Left","NotCensored",1
49,2,-1.07439891367436,1,1,4,0.0007876,0.0008128,0.0010055,0.0012751,0.0017617,"Schizophrenia","Right","Left","NotCensored",0
49,2,-1.07439891367436,1,2,16,0.0007035,0.0008035,0.001006,0.0012055,0.001691,"Schizophrenia","Left","Left","NotCensored",1
49,2,-0.835643599524503,1,1,6,0.000987,0.001366,0.001715,0.0017885,0.0018365,"Schizophrenia","Right","Left","NotCensored",0
49,2,-0.835643599524503,1,2,14,0.0009676,0.0011382,0.001192,0.0014005,0.0015729,"Schizophrenia","Left","Left","NotCensored",1
49,2,-0.596888285374645,1,1,4,0.0017193,0.0017559,0.0018235,0.0019186,0.0021202,"Schizophrenia","Right","Left","NotCensored",0
49,2,-0.596888285374645,1,2,16,0.0008595,0.0009805,0.001099,0.0017675,0.0021705,"Schizophrenia","Left","Left","NotCensored",1
49,2,-0.358132971224787,1,1,7,0.0008078,0.0009326,0.001405,0.0019772,0.0021752,"Schizophrenia","Right","Left","NotCensored",0
49,2,-0.358132971224787,1,2,13,0.0008692,0.0011076,0.001384,0.0014624,0.00159,"Schizophrenia","Left","Left","NotCensored",1
49,2,-0.119377657074929,1,1,5,0.0008612,0.0009336,0.00106,0.0011952,0.0017924,"Schizophrenia","Right","Left","NotCensored",0
49,2,-0.119377657074929,1,2,14,0.0008507,0.0010134,0.0013655,0.0015863,0.0017867,"Schizophrenia","Left","Left","NotCensored",1
49,2,0.119377657074929,1,1,16,0.0008105,0.0009515,0.001401,0.001597,0.002107,"Schizophrenia","Right","Right","NotCensored",1
49,2,0.119377657074929,1,2,4,0.0009278,0.0009734,0.001085,0.0013058,0.0020066,"Schizophrenia","Left","Right","NotCensored",0
49,2,0.358132971224787,1,1,10,0.0008174,0.0008521,0.0009525,0.0011167,0.0020675,"Schizophrenia","Right","Right","NotCensored",1
49,2,0.358132971224787,1,2,9,0.0011004,0.001304,0.001551,0.0018332,0.0019914,"Schizophrenia","Left","Right","NotCensored",0
49,2,0.596888285374645,1,1,15,0.000946,0.0009966,0.001154,0.0013172,0.0018838,"Schizophrenia","Right","Right","NotCensored",1
49,2,0.596888285374645,1,2,3,0.0009248,0.0009464,0.000968,0.0010848,0.0012016,"Schizophrenia","Left","Right","NotCensored",0
49,2,0.835643599524503,1,1,18,0.0008282,0.0009352,0.0010805,0.0012654,0.001965,"Schizophrenia","Right","Right","NotCensored",1
49,2,0.835643599524503,1,2,2,0.0014191,0.0015313,0.0016435,0.0017557,0.0018679,"Schizophrenia","Left","Right","NotCensored",0
49,2,1.07439891367436,1,1,20,0.0007838,0.0008467,0.000916,0.0011186,0.0019708,"Schizophrenia","Right","Right","NotCensored",1
49,2,1.91004251319886,1,1,19,0.0007214,0.0007548,0.00085,0.0009116,0.0010746,"Schizophrenia","Right","Right","NotCensored",1
49,2,1.91004251319886,1,2,1,0.001805,0.001805,0.001805,0.001805,0.001805,"Schizophrenia","Left","Right","NotCensored",0
49,2,-1.91004251319886,NA,1,0,NA,NA,NA,NA,NA,"Schizophrenia","Right","Left",NA,0
49,2,1.07439891367436,NA,2,0,NA,NA,NA,NA,NA,"Schizophrenia","Left","Right",NA,0
50,2,-1.91004251319886,0,NA,3,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
50,2,-1.07439891367436,0,NA,6,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
50,2,-0.835643599524503,0,NA,4,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
50,2,-0.596888285374645,0,NA,3,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
50,2,-0.358132971224787,0,NA,9,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
50,2,-0.119377657074929,0,NA,9,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
50,2,0.119377657074929,0,NA,9,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
50,2,0.358132971224787,0,NA,10,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
50,2,0.596888285374645,0,NA,6,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
50,2,0.835643599524503,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
50,2,1.07439891367436,0,NA,5,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
50,2,1.91004251319886,0,NA,5,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
50,2,-1.91004251319886,1,2,17,0.0010096,0.0013714,0.001524,0.0018372,0.0021912,"Schizophrenia","Left","Left","NotCensored",1
50,2,-1.07439891367436,1,2,14,0.0010025,0.001256,0.0013445,0.001464,0.0016911,"Schizophrenia","Left","Left","NotCensored",1
50,2,-0.835643599524503,1,1,3,0.001578,0.001612,0.001646,0.0018096,0.0019732,"Schizophrenia","Right","Left","NotCensored",0
50,2,-0.835643599524503,1,2,13,0.0011044,0.001369,0.001506,0.0017044,0.0018102,"Schizophrenia","Left","Left","NotCensored",1
50,2,-0.596888285374645,1,1,2,0.0018486,0.0018598,0.001871,0.0018822,0.0018934,"Schizophrenia","Right","Left","NotCensored",0
50,2,-0.596888285374645,1,2,15,0.0012232,0.0016148,0.001665,0.0017564,0.0021814,"Schizophrenia","Left","Left","NotCensored",1
50,2,-0.358132971224787,1,1,2,0.0016848,0.0017124,0.00174,0.0017676,0.0017952,"Schizophrenia","Right","Left","NotCensored",0
50,2,-0.358132971224787,1,2,9,0.0013052,0.00139,0.001472,0.0016748,0.0018052,"Schizophrenia","Left","Left","NotCensored",1
50,2,-0.119377657074929,1,1,1,0.002141,0.002141,0.002141,0.002141,0.002141,"Schizophrenia","Right","Left","NotCensored",0
50,2,-0.119377657074929,1,2,10,0.0011984,0.0013302,0.0016905,0.0019175,0.0022125,"Schizophrenia","Left","Left","NotCensored",1
50,2,0.119377657074929,1,1,9,0.001085,0.0014562,0.001668,0.0017888,0.0019588,"Schizophrenia","Right","Right","NotCensored",1
50,2,0.119377657074929,1,2,2,0.0011307,0.0012601,0.0013895,0.0015189,0.0016483,"Schizophrenia","Left","Right","NotCensored",0
50,2,0.358132971224787,1,1,6,0.001166,0.0013365,0.001537,0.0016665,0.001729,"Schizophrenia","Right","Right","NotCensored",1
50,2,0.358132971224787,1,2,4,0.0015705,0.0016095,0.001711,0.0018131,0.0018557,"Schizophrenia","Left","Right","NotCensored",0
50,2,0.596888285374645,1,1,9,0.0014632,0.001565,0.001756,0.001853,0.0021324,"Schizophrenia","Right","Right","NotCensored",1
50,2,0.596888285374645,1,2,5,0.0013984,0.0014342,0.001539,0.0017038,0.0020942,"Schizophrenia","Left","Right","NotCensored",0
50,2,0.835643599524503,1,1,18,0.0012471,0.0015036,0.001581,0.0017015,0.0019519,"Schizophrenia","Right","Right","NotCensored",1
50,2,0.835643599524503,1,2,1,0.001988,0.001988,0.001988,0.001988,0.001988,"Schizophrenia","Left","Right","NotCensored",0
50,2,1.07439891367436,1,1,14,0.0011107,0.0012534,0.001429,0.0016112,0.0017345,"Schizophrenia","Right","Right","NotCensored",1
50,2,1.07439891367436,1,2,1,0.001559,0.001559,0.001559,0.001559,0.001559,"Schizophrenia","Left","Right","NotCensored",0
50,2,1.91004251319886,1,1,14,0.0010367,0.0011541,0.0013965,0.0015612,0.001831,"Schizophrenia","Right","Right","NotCensored",1
50,2,1.91004251319886,1,2,1,0.001934,0.001934,0.001934,0.001934,0.001934,"Schizophrenia","Left","Right","NotCensored",0
50,2,-1.91004251319886,NA,1,0,NA,NA,NA,NA,NA,"Schizophrenia","Right","Left",NA,0
50,2,-1.07439891367436,NA,1,0,NA,NA,NA,NA,NA,"Schizophrenia","Right","Left",NA,0
51,2,-0.358132971224787,0,NA,4,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
51,2,0.596888285374645,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
51,2,-1.91004251319886,1,2,20,0.0007104,0.0008576,0.000931,0.0011016,0.0013681,"Schizophrenia","Left","Left","NotCensored",1
51,2,-1.07439891367436,1,1,4,0.0009476,0.0009848,0.0010855,0.0012042,0.0013494,"Schizophrenia","Right","Left","NotCensored",0
51,2,-1.07439891367436,1,2,16,0.000748,0.000799,0.000863,0.001057,0.001457,"Schizophrenia","Left","Left","NotCensored",1
51,2,-0.835643599524503,1,1,5,0.001037,0.0012292,0.001338,0.0014964,0.0016782,"Schizophrenia","Right","Left","NotCensored",0
51,2,-0.835643599524503,1,2,15,0.0006636,0.0007908,0.000876,0.0012354,0.001551,"Schizophrenia","Left","Left","NotCensored",1
51,2,-0.596888285374645,1,1,1,0.000878,0.000878,0.000878,0.000878,0.000878,"Schizophrenia","Right","Left","NotCensored",0
51,2,-0.596888285374645,1,2,19,0.0008072,0.0009608,0.001141,0.0014174,0.0015736,"Schizophrenia","Left","Left","NotCensored",1
51,2,-0.358132971224787,1,1,5,0.001375,0.0014532,0.00149,0.0016636,0.001815,"Schizophrenia","Right","Left","NotCensored",0
51,2,-0.358132971224787,1,2,11,0.001066,0.001157,0.001295,0.001493,0.001692,"Schizophrenia","Left","Left","NotCensored",1
51,2,-0.119377657074929,1,1,8,0.0009365,0.0015811,0.00169,0.0017485,0.0019977,"Schizophrenia","Right","Left","NotCensored",0
51,2,-0.119377657074929,1,2,12,0.0009417,0.0010703,0.001262,0.0014088,0.0014965,"Schizophrenia","Left","Left","NotCensored",1
51,2,0.119377657074929,1,1,10,0.0010793,0.0011538,0.001351,0.0015994,0.0017295,"Schizophrenia","Right","Right","NotCensored",1
51,2,0.119377657074929,1,2,10,0.0010195,0.0012071,0.001394,0.0016943,0.0018122,"Schizophrenia","Left","Right","NotCensored",0
51,2,0.358132971224787,1,1,15,0.0012194,0.0013462,0.001463,0.0016074,0.0017796,"Schizophrenia","Right","Right","NotCensored",1
51,2,0.358132971224787,1,2,5,0.0014554,0.001526,0.001578,0.0016676,0.0018304,"Schizophrenia","Left","Right","NotCensored",0
51,2,0.596888285374645,1,1,15,0.0008854,0.0009372,0.001137,0.0011798,0.0014902,"Schizophrenia","Right","Right","NotCensored",1
51,2,0.596888285374645,1,2,4,0.0013513,0.0014839,0.0015175,0.0015515,0.0016865,"Schizophrenia","Left","Right","NotCensored",0
51,2,0.835643599524503,1,1,16,0.000723,0.0008055,0.0009815,0.0011455,0.0013515,"Schizophrenia","Right","Right","NotCensored",1
51,2,0.835643599524503,1,2,4,0.0010238,0.0012854,0.0014625,0.0016007,0.0016289,"Schizophrenia","Left","Right","NotCensored",0
51,2,1.07439891367436,1,1,18,0.0007501,0.0008234,0.0008845,0.0010193,0.0012495,"Schizophrenia","Right","Right","NotCensored",1
51,2,1.07439891367436,1,2,2,0.0012559,0.0012717,0.0012875,0.0013033,0.0013191,"Schizophrenia","Left","Right","NotCensored",0
51,2,1.91004251319886,1,1,18,0.0007347,0.0008185,0.000906,0.0010389,0.0012734,"Schizophrenia","Right","Right","NotCensored",1
51,2,1.91004251319886,1,2,2,0.0011994,0.0012342,0.001269,0.0013038,0.0013386,"Schizophrenia","Left","Right","NotCensored",0
51,2,-1.91004251319886,NA,1,0,NA,NA,NA,NA,NA,"Schizophrenia","Right","Left",NA,0
52,2,-0.119377657074929,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
52,2,-1.91004251319886,1,1,2,0.0009319,0.0009337,0.0009355,0.0009373,0.0009391,"Schizophrenia","Right","Left","NotCensored",0
52,2,-1.91004251319886,1,2,18,0.0007596,0.0007991,0.0008595,0.0010349,0.0012619,"Schizophrenia","Left","Left","NotCensored",1
52,2,-1.07439891367436,1,1,4,0.0008905,0.0009295,0.0012665,0.001618,0.001744,"Schizophrenia","Right","Left","NotCensored",0
52,2,-1.07439891367436,1,2,16,0.0007305,0.000811,0.000915,0.0010105,0.001514,"Schizophrenia","Left","Left","NotCensored",1
52,2,-0.835643599524503,1,1,7,0.0008906,0.000957,0.000987,0.0011596,0.001258,"Schizophrenia","Right","Left","NotCensored",0
52,2,-0.835643599524503,1,2,13,0.0008136,0.0009136,0.001085,0.0012688,0.0013184,"Schizophrenia","Left","Left","NotCensored",1
52,2,-0.596888285374645,1,1,5,0.000901,0.0010344,0.00104,0.0010912,0.0013464,"Schizophrenia","Right","Left","NotCensored",0
52,2,-0.596888285374645,1,2,15,0.000893,0.001051,0.001157,0.0012496,0.0013762,"Schizophrenia","Left","Left","NotCensored",1
52,2,-0.358132971224787,1,1,9,0.0009126,0.001065,0.001164,0.0013086,0.0018194,"Schizophrenia","Right","Left","NotCensored",0
52,2,-0.358132971224787,1,2,11,0.000728,0.001081,0.001164,0.001223,0.001544,"Schizophrenia","Left","Left","NotCensored",1
52,2,-0.119377657074929,1,1,7,0.0007694,0.0009178,0.001019,0.0010406,0.0011678,"Schizophrenia","Right","Left","NotCensored",0
52,2,-0.119377657074929,1,2,12,0.0008206,0.0009056,0.0011005,0.0013823,0.0016316,"Schizophrenia","Left","Left","NotCensored",1
52,2,0.119377657074929,1,1,12,0.0009062,0.0009603,0.0011215,0.0012324,0.0019788,"Schizophrenia","Right","Right","NotCensored",1
52,2,0.119377657074929,1,2,8,0.0008732,0.0010321,0.001072,0.0011749,0.0013499,"Schizophrenia","Left","Right","NotCensored",0
52,2,0.358132971224787,1,1,12,0.0008201,0.0010479,0.0012245,0.0012833,0.001473,"Schizophrenia","Right","Right","NotCensored",1
52,2,0.358132971224787,1,2,8,0.0006349,0.0007522,0.00098,0.0011475,0.0012806,"Schizophrenia","Left","Right","NotCensored",0
52,2,0.596888285374645,1,1,13,0.000889,0.0010186,0.001055,0.0011404,0.001239,"Schizophrenia","Right","Right","NotCensored",1
52,2,0.596888285374645,1,2,7,0.0009524,0.0010736,0.001133,0.001226,0.0015608,"Schizophrenia","Left","Right","NotCensored",0
52,2,0.835643599524503,1,1,18,0.0007374,0.0008173,0.000868,0.0009281,0.0011549,"Schizophrenia","Right","Right","NotCensored",1
52,2,0.835643599524503,1,2,2,0.0007503,0.0009249,0.0010995,0.0012741,0.0014487,"Schizophrenia","Left","Right","NotCensored",0
52,2,1.07439891367436,1,1,18,0.0007406,0.0008238,0.000873,0.0010323,0.0013602,"Schizophrenia","Right","Right","NotCensored",1
52,2,1.07439891367436,1,2,2,0.001146,0.001234,0.001322,0.00141,0.001498,"Schizophrenia","Left","Right","NotCensored",0
52,2,1.91004251319886,1,1,19,0.0006956,0.0007344,0.00083,0.0008894,0.001164,"Schizophrenia","Right","Right","NotCensored",1
52,2,1.91004251319886,1,2,1,0.002186,0.002186,0.002186,0.002186,0.002186,"Schizophrenia","Left","Right","NotCensored",0
53,2,-1.91004251319886,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
53,2,-1.91004251319886,1,1,4,0.0008372,0.0011336,0.001277,0.0013739,0.0013913,"Schizophrenia","Right","Left","NotCensored",0
53,2,-1.91004251319886,1,2,15,0.0008424,0.0009248,0.001013,0.0012074,0.00134,"Schizophrenia","Left","Left","NotCensored",1
53,2,-1.07439891367436,1,1,3,0.0011702,0.0013386,0.001507,0.0015654,0.0016238,"Schizophrenia","Right","Left","NotCensored",0
53,2,-1.07439891367436,1,2,17,0.0008856,0.00099,0.001177,0.0013648,0.0015874,"Schizophrenia","Left","Left","NotCensored",1
53,2,-0.835643599524503,1,1,6,0.0009775,0.0012805,0.0013805,0.0014165,0.0014575,"Schizophrenia","Right","Left","NotCensored",0
53,2,-0.835643599524503,1,2,14,0.0008138,0.0009602,0.0011205,0.0012089,0.0013456,"Schizophrenia","Left","Left","NotCensored",1
53,2,-0.596888285374645,1,1,8,0.000983,0.001055,0.0011185,0.001434,0.0016206,"Schizophrenia","Right","Left","NotCensored",0
53,2,-0.596888285374645,1,2,12,0.000792,0.0010983,0.001178,0.0013047,0.0014202,"Schizophrenia","Left","Left","NotCensored",1
53,2,-0.358132971224787,1,1,6,0.0007715,0.0009975,0.0013565,0.001578,0.001664,"Schizophrenia","Right","Left","NotCensored",0
53,2,-0.358132971224787,1,2,14,0.0007862,0.0009924,0.0011225,0.001445,0.0016077,"Schizophrenia","Left","Left","NotCensored",1
53,2,-0.119377657074929,1,1,8,0.0008068,0.001031,0.001182,0.0013303,0.0017165,"Schizophrenia","Right","Left","NotCensored",0
53,2,-0.119377657074929,1,2,12,0.0009633,0.000979,0.0010375,0.0010882,0.0011253,"Schizophrenia","Left","Left","NotCensored",1
53,2,0.119377657074929,1,1,11,0.000908,0.001036,0.001406,0.001431,0.001581,"Schizophrenia","Right","Right","NotCensored",1
53,2,0.119377657074929,1,2,9,0.0008988,0.0010148,0.001122,0.0011466,0.0013602,"Schizophrenia","Left","Right","NotCensored",0
53,2,0.358132971224787,1,1,11,0.000939,0.001073,0.001098,0.001297,0.001355,"Schizophrenia","Right","Right","NotCensored",1
53,2,0.358132971224787,1,2,9,0.0009972,0.001065,0.001159,0.0012736,0.0013632,"Schizophrenia","Left","Right","NotCensored",0
53,2,0.596888285374645,1,1,13,0.0008256,0.0010518,0.001169,0.0013454,0.0016666,"Schizophrenia","Right","Right","NotCensored",1
53,2,0.596888285374645,1,2,7,0.0009848,0.0011512,0.001185,0.0013338,0.0013802,"Schizophrenia","Left","Right","NotCensored",0
53,2,0.835643599524503,1,1,17,0.0009252,0.001016,0.001111,0.0012538,0.0015066,"Schizophrenia","Right","Right","NotCensored",1
53,2,0.835643599524503,1,2,3,0.001258,0.001336,0.001414,0.0014712,0.0015284,"Schizophrenia","Left","Right","NotCensored",0
